"trackingID","rentalorderid","status","currentLocation","courierName","lastUpdateDate","additionalComments"
"trackingid2767","gamerentalorder2767","Returned to Sender","Austin,TX","FedEx","2015-05-05 03:51:36",""
"trackingid2768","gamerentalorder2768","Arrived at Facility","Miami,FL","FedEx","2014-07-23 04:58:27",""
"trackingid2769","gamerentalorder2769","Returned to Sender","Atlanta,GA","USPS","2014-06-10 19:22:17",""
"trackingid2770","gamerentalorder2770","Attempted Delivery","Houston,TX","USPS","2019-09-20 15:06:21",""
"trackingid2771","gamerentalorder2771","Out for Delivery","Tucson,AZ","FedEx","2016-11-13 01:55:44",""
"trackingid2772","gamerentalorder2772","Returned to Sender","San Antonio,TX","DHL","2015-10-09 10:03:34",""
"trackingid2773","gamerentalorder2773","Attempted Delivery","Raleigh,NC","TNT","2020-10-15 06:47:33",""
"trackingid2774","gamerentalorder2774","Delayed","San Diego,CA","TNT","2016-07-28 16:28:59",""
"trackingid2775","gamerentalorder2775","Delivered","Kansas City,MO","USPS","2021-10-18 15:29:45",""
"trackingid2776","gamerentalorder2776","Attempted Delivery","San Jose,CA","TNT","2016-01-19 12:05:38",""
"trackingid2777","gamerentalorder2777","In Transit","Virginia Beach,VA","FedEx","2015-12-03 14:03:15",""
"trackingid2778","gamerentalorder2778","Returned to Sender","Charlotte,NC","FedEx","2015-01-19 23:34:12",""
"trackingid2779","gamerentalorder2779","Attempted Delivery","Atlanta,GA","USPS","2015-09-26 22:30:35",""
"trackingid2780","gamerentalorder2780","Arrived at Facility","Charlotte,NC","USPS","2017-05-20 11:18:24",""
"trackingid2781","gamerentalorder2781","Delivered","Phoenix,AZ","USPS","2021-07-15 06:49:53",""
"trackingid2782","gamerentalorder2782","Ready for Pickup","Louisville,KY","DHL","2019-10-17 05:30:21",""
"trackingid2783","gamerentalorder2783","Returned to Sender","Denver,CO","TNT","2013-05-01 11:30:38",""
"trackingid2784","gamerentalorder2784","In Transit","San Jose,CA","USPS","2020-11-25 02:58:14",""
"trackingid2785","gamerentalorder2785","Ready for Pickup","Jacksonville,FL","UPS","2017-12-31 09:45:33",""
"trackingid2786","gamerentalorder2786","Attempted Delivery","Houston,TX","UPS","2020-03-04 19:49:09",""
"trackingid2787","gamerentalorder2787","Ready for Pickup","Milwaukee,WI","FedEx","2021-12-19 00:54:08",""
"trackingid2788","gamerentalorder2788","Ready for Pickup","Seattle,WA","TNT","2019-05-04 03:04:37",""
"trackingid2789","gamerentalorder2789","Delivered","San Francisco,CA","USPS","2014-06-29 14:33:48",""
"trackingid2790","gamerentalorder2790","Delayed","Colorado Springs,CO","UPS","2017-02-16 21:08:28",""
"trackingid2791","gamerentalorder2791","Ready for Pickup","Mesa,AZ","TNT","2014-06-22 00:33:36",""
"trackingid2792","gamerentalorder2792","Ready for Pickup","Las Vegas,NV","FedEx","2021-05-23 23:50:16",""
"trackingid2793","gamerentalorder2793","Returned to Sender","Nashville,TN","DHL","2021-04-29 13:57:11",""
"trackingid2794","gamerentalorder2794","Delayed","Jacksonville,FL","TNT","2023-01-02 02:40:03",""
"trackingid2795","gamerentalorder2795","Delivered","Fresno,CA","TNT","2023-01-17 07:00:45",""
"trackingid2796","gamerentalorder2796","In Transit","Mesa,AZ","DHL","2015-10-23 10:23:43",""
"trackingid2797","gamerentalorder2797","Attempted Delivery","Kansas City,MO","TNT","2023-04-28 08:38:36",""
"trackingid2798","gamerentalorder2798","Delivered","Chicago,IL","FedEx","2019-06-16 02:12:51",""
"trackingid2799","gamerentalorder2799","Delivered","Dallas,TX","FedEx","2023-09-19 23:21:50",""
"trackingid2800","gamerentalorder2800","Out for Delivery","Seattle,WA","DHL","2013-10-16 12:37:28",""
"trackingid2801","gamerentalorder2801","Delivered","Virginia Beach,VA","USPS","2014-01-01 21:34:01",""
"trackingid2803","gamerentalorder2803","Out for Delivery","Fresno,CA","USPS","2021-03-15 23:05:36",""
"trackingid2804","gamerentalorder2804","Attempted Delivery","Raleigh,NC","TNT","2012-04-03 17:45:11",""
"trackingid2805","gamerentalorder2805","Ready for Pickup","Columbus,OH","UPS","2022-02-15 17:13:35",""
"trackingid2806","gamerentalorder2806","Returned to Sender","Houston,TX","DHL","2021-10-06 12:24:59",""
"trackingid2807","gamerentalorder2807","Returned to Sender","Louisville,KY","DHL","2014-07-25 22:16:47",""
"trackingid2808","gamerentalorder2808","Attempted Delivery","Raleigh,NC","UPS","2014-05-04 10:15:45",""
"trackingid2809","gamerentalorder2809","Attempted Delivery","Oakland,CA","FedEx","2012-11-21 23:35:10",""
"trackingid2810","gamerentalorder2810","Delayed","Wichita,KS","UPS","2020-10-20 15:58:56",""
"trackingid2811","gamerentalorder2811","Arrived at Facility","Charlotte,NC","TNT","2023-02-03 02:30:43",""
"trackingid2812","gamerentalorder2812","Ready for Pickup","Memphis,TN","FedEx","2012-08-01 01:39:41",""
"trackingid2813","gamerentalorder2813","Attempted Delivery","Miami,FL","DHL","2016-02-27 14:49:54",""
"trackingid2814","gamerentalorder2814","Delivered","San Francisco,CA","UPS","2020-02-20 08:13:10",""
"trackingid2815","gamerentalorder2815","Delayed","Jacksonville,FL","USPS","2017-11-12 10:33:16",""
"trackingid2816","gamerentalorder2816","Returned to Sender","Phoenix,AZ","USPS","2023-05-26 07:07:00",""
"trackingid2817","gamerentalorder2817","In Transit","Fresno,CA","TNT","2016-11-05 06:22:15",""
"trackingid2818","gamerentalorder2818","Delayed","Miami,FL","USPS","2020-02-25 13:11:19",""
"trackingid2819","gamerentalorder2819","Returned to Sender","New York,NY","UPS","2018-01-12 15:31:05",""
"trackingid2820","gamerentalorder2820","Out for Delivery","Long Beach,CA","UPS","2019-12-12 13:40:33",""
"trackingid2821","gamerentalorder2821","Delayed","Albuquerque,NM","USPS","2020-11-13 20:18:51",""
"trackingid2822","gamerentalorder2822","Returned to Sender","Detroit,MI","UPS","2013-03-12 07:23:37",""
"trackingid2823","gamerentalorder2823","Arrived at Facility","Indianapolis,IN","TNT","2016-02-02 14:39:02",""
"trackingid2824","gamerentalorder2824","Delayed","Arlington,TX","FedEx","2022-08-08 03:07:26",""
"trackingid2825","gamerentalorder2825","Delayed","Oklahoma City,OK","TNT","2014-11-15 08:38:46",""
"trackingid2826","gamerentalorder2826","Ready for Pickup","Portland,OR","TNT","2012-10-10 17:21:44",""
"trackingid2827","gamerentalorder2827","Attempted Delivery","Sacramento,CA","UPS","2011-12-23 04:10:55",""
"trackingid2828","gamerentalorder2828","Ready for Pickup","Minneapolis,MN","FedEx","2020-05-15 02:27:29",""
"trackingid2829","gamerentalorder2829","Delayed","Miami,FL","UPS","2015-07-26 14:34:30",""
"trackingid2830","gamerentalorder2830","Attempted Delivery","Long Beach,CA","DHL","2020-03-17 02:35:27",""
"trackingid2831","gamerentalorder2831","Returned to Sender","Detroit,MI","UPS","2014-06-16 01:02:24",""
"trackingid2832","gamerentalorder2832","In Transit","New Orleans,LA","UPS","2016-08-28 06:02:57",""
"trackingid2833","gamerentalorder2833","In Transit","Atlanta,GA","UPS","2017-05-31 07:29:48",""
"trackingid2835","gamerentalorder2835","Arrived at Facility","El Paso,TX","UPS","2017-12-10 16:23:11",""
"trackingid2836","gamerentalorder2836","Out for Delivery","Houston,TX","FedEx","2013-07-16 17:23:15",""
"trackingid2839","gamerentalorder2839","Delayed","Houston,TX","FedEx","2018-03-04 23:46:39",""
"trackingid2840","gamerentalorder2840","Returned to Sender","San Antonio,TX","USPS","2016-12-28 00:07:06",""
"trackingid2841","gamerentalorder2841","Delayed","Nashville,TN","FedEx","2014-09-10 22:23:01",""
"trackingid2842","gamerentalorder2842","Arrived at Facility","Los Angeles,CA","FedEx","2020-12-24 11:20:47",""
"trackingid2843","gamerentalorder2843","Delivered","New Orleans,LA","DHL","2023-03-05 16:19:38",""
"trackingid2844","gamerentalorder2844","Delivered","Portland,OR","TNT","2016-02-07 03:35:20",""
"trackingid2845","gamerentalorder2845","Arrived at Facility","Colorado Springs,CO","TNT","2015-05-21 00:11:41",""
"trackingid2846","gamerentalorder2846","Attempted Delivery","Milwaukee,WI","FedEx","2012-07-08 10:58:58",""
"trackingid2847","gamerentalorder2847","Ready for Pickup","Tulsa,OK","UPS","2018-04-24 00:33:07",""
"trackingid2848","gamerentalorder2848","Arrived at Facility","Milwaukee,WI","USPS","2015-06-04 00:09:06",""
"trackingid2849","gamerentalorder2849","Delayed","Tulsa,OK","UPS","2022-03-11 20:26:19",""
"trackingid2850","gamerentalorder2850","Attempted Delivery","Colorado Springs,CO","UPS","2023-10-27 12:52:03",""
"trackingid2851","gamerentalorder2851","In Transit","Arlington,TX","FedEx","2013-12-07 02:04:01",""
"trackingid2852","gamerentalorder2852","Arrived at Facility","Virginia Beach,VA","FedEx","2020-01-21 00:39:29",""
"trackingid2853","gamerentalorder2853","Attempted Delivery","Fresno,CA","FedEx","2015-04-22 00:16:48",""
"trackingid2854","gamerentalorder2854","Arrived at Facility","Portland,OR","FedEx","2012-03-19 06:20:59",""
"trackingid2855","gamerentalorder2855","Arrived at Facility","New Orleans,LA","TNT","2017-03-18 17:24:32",""
"trackingid2856","gamerentalorder2856","Ready for Pickup","Detroit,MI","FedEx","2022-02-25 21:00:22",""
"trackingid2857","gamerentalorder2857","Ready for Pickup","San Francisco,CA","TNT","2016-05-09 12:49:01",""
"trackingid2858","gamerentalorder2858","Delayed","Tulsa,OK","TNT","2013-12-20 20:46:03",""
"trackingid2859","gamerentalorder2859","Attempted Delivery","Fort Worth,TX","FedEx","2019-12-23 12:10:46",""
"trackingid2860","gamerentalorder2860","Attempted Delivery","Charlotte,NC","DHL","2021-01-03 10:48:24",""
"trackingid2861","gamerentalorder2861","Out for Delivery","Oklahoma City,OK","USPS","2012-10-02 11:53:24",""
"trackingid2862","gamerentalorder2862","Arrived at Facility","Houston,TX","UPS","2019-03-28 03:01:36",""
"trackingid2863","gamerentalorder2863","Delivered","San Francisco,CA","TNT","2018-12-24 13:34:14",""
"trackingid2864","gamerentalorder2864","Arrived at Facility","Baltimore,MD","USPS","2017-03-20 10:56:03",""
"trackingid2865","gamerentalorder2865","Arrived at Facility","Omaha,NE","DHL","2014-05-10 23:27:01",""
"trackingid2866","gamerentalorder2866","Attempted Delivery","Baltimore,MD","UPS","2015-07-10 01:20:01",""
"trackingid2867","gamerentalorder2867","Arrived at Facility","Mesa,AZ","UPS","2021-01-05 21:07:59",""
"trackingid2868","gamerentalorder2868","Returned to Sender","Chicago,IL","TNT","2013-09-20 00:56:12",""
"trackingid2869","gamerentalorder2869","Arrived at Facility","El Paso,TX","FedEx","2017-08-26 19:50:26",""
"trackingid2870","gamerentalorder2870","Returned to Sender","New Orleans,LA","DHL","2017-01-27 19:16:16",""
"trackingid2872","gamerentalorder2872","Delivered","Wichita,KS","DHL","2023-10-13 06:59:57",""
"trackingid2873","gamerentalorder2873","Delayed","Wichita,KS","FedEx","2020-05-22 08:08:24",""
"trackingid2874","gamerentalorder2874","Attempted Delivery","New Orleans,LA","FedEx","2021-04-29 16:59:28",""
"trackingid2875","gamerentalorder2875","Arrived at Facility","Jacksonville,FL","TNT","2013-10-04 19:32:36",""
"trackingid2876","gamerentalorder2876","Returned to Sender","Boston,MA","FedEx","2017-03-23 07:56:07",""
"trackingid2877","gamerentalorder2877","Returned to Sender","Houston,TX","USPS","2023-12-06 13:41:00",""
"trackingid2878","gamerentalorder2878","Ready for Pickup","Milwaukee,WI","UPS","2022-01-27 08:19:05",""
"trackingid2879","gamerentalorder2879","Returned to Sender","Omaha,NE","TNT","2018-07-10 17:46:00",""
"trackingid2880","gamerentalorder2880","Delayed","Milwaukee,WI","DHL","2020-05-17 03:16:49",""
"trackingid2881","gamerentalorder2881","In Transit","Nashville,TN","USPS","2022-06-21 15:16:33",""
"trackingid2882","gamerentalorder2882","Out for Delivery","Washington,DC","TNT","2018-11-28 16:10:52",""
"trackingid2883","gamerentalorder2883","Delayed","Charlotte,NC","FedEx","2020-07-30 06:10:08",""
"trackingid2884","gamerentalorder2884","Delivered","Nashville,TN","FedEx","2022-01-11 12:26:56",""
"trackingid2885","gamerentalorder2885","Delayed","Memphis,TN","FedEx","2015-01-01 16:44:05",""
"trackingid2886","gamerentalorder2886","Ready for Pickup","San Francisco,CA","FedEx","2016-10-01 21:16:40",""
"trackingid2887","gamerentalorder2887","Ready for Pickup","Kansas City,MO","DHL","2022-01-21 23:37:22",""
"trackingid2888","gamerentalorder2888","Delayed","Boston,MA","USPS","2013-08-06 06:25:03",""
"trackingid2889","gamerentalorder2889","Arrived at Facility","Charlotte,NC","UPS","2023-09-15 08:19:45",""
"trackingid2890","gamerentalorder2890","In Transit","Indianapolis,IN","DHL","2017-11-06 04:54:22",""
"trackingid2891","gamerentalorder2891","Arrived at Facility","Wichita,KS","DHL","2022-03-16 03:08:55",""
"trackingid2892","gamerentalorder2892","Arrived at Facility","Kansas City,MO","UPS","2022-04-11 10:49:13",""
"trackingid2893","gamerentalorder2893","Delayed","Fort Worth,TX","UPS","2017-09-20 20:26:59",""
"trackingid2894","gamerentalorder2894","Attempted Delivery","Denver,CO","FedEx","2013-05-24 17:33:59",""
"trackingid2895","gamerentalorder2895","Attempted Delivery","Baltimore,MD","DHL","2020-08-29 08:58:47",""
"trackingid2896","gamerentalorder2896","Attempted Delivery","Oakland,CA","TNT","2021-11-11 04:53:34",""
"trackingid2897","gamerentalorder2897","In Transit","Seattle,WA","UPS","2013-12-01 02:10:43",""
"trackingid2898","gamerentalorder2898","Arrived at Facility","Columbus,OH","UPS","2016-11-08 09:17:08",""
"trackingid2899","gamerentalorder2899","Out for Delivery","Mesa,AZ","USPS","2019-09-22 18:42:37",""
"trackingid2900","gamerentalorder2900","Delivered","Mesa,AZ","TNT","2018-02-17 02:11:24",""
"trackingid2901","gamerentalorder2901","Attempted Delivery","Washington,DC","TNT","2013-07-25 20:17:02",""
"trackingid2903","gamerentalorder2903","Ready for Pickup","Oakland,CA","FedEx","2018-10-22 00:15:32",""
"trackingid2904","gamerentalorder2904","Arrived at Facility","Omaha,NE","USPS","2015-04-10 03:16:26",""
"trackingid2905","gamerentalorder2905","Arrived at Facility","San Antonio,TX","TNT","2013-06-24 17:19:50",""
"trackingid2907","gamerentalorder2907","In Transit","Houston,TX","TNT","2022-11-15 11:25:01",""
"trackingid2908","gamerentalorder2908","Attempted Delivery","Fresno,CA","USPS","2022-08-14 17:33:28",""
"trackingid2909","gamerentalorder2909","Arrived at Facility","Los Angeles,CA","USPS","2018-06-17 23:31:20",""
"trackingid2910","gamerentalorder2910","Out for Delivery","Phoenix,AZ","DHL","2022-05-06 05:57:32",""
"trackingid2911","gamerentalorder2911","Delivered","San Jose,CA","UPS","2012-12-09 19:11:07",""
"trackingid2912","gamerentalorder2912","Delayed","Albuquerque,NM","USPS","2013-09-18 19:17:39",""
"trackingid2913","gamerentalorder2913","Arrived at Facility","Miami,FL","DHL","2023-09-12 16:03:32",""
"trackingid2914","gamerentalorder2914","Ready for Pickup","Raleigh,NC","DHL","2017-09-25 16:42:26",""
"trackingid2915","gamerentalorder2915","Delayed","Fort Worth,TX","TNT","2015-02-18 03:17:12",""
"trackingid2916","gamerentalorder2916","Arrived at Facility","Long Beach,CA","TNT","2021-06-19 03:53:59",""
"trackingid2918","gamerentalorder2918","In Transit","San Jose,CA","TNT","2017-08-23 02:14:08",""
"trackingid2919","gamerentalorder2919","Ready for Pickup","San Jose,CA","USPS","2020-01-03 09:15:50",""
"trackingid2920","gamerentalorder2920","Delivered","Atlanta,GA","FedEx","2016-01-23 00:49:33",""
"trackingid2921","gamerentalorder2921","Attempted Delivery","Oklahoma City,OK","USPS","2019-12-09 04:31:34",""
"trackingid2922","gamerentalorder2922","Ready for Pickup","Boston,MA","DHL","2017-09-30 14:59:22",""
"trackingid2923","gamerentalorder2923","Arrived at Facility","San Diego,CA","DHL","2017-05-19 10:01:11",""
"trackingid2924","gamerentalorder2924","Attempted Delivery","New York,NY","USPS","2021-06-30 05:23:09",""
"trackingid2925","gamerentalorder2925","Arrived at Facility","Memphis,TN","TNT","2012-02-11 13:11:14",""
"trackingid2926","gamerentalorder2926","Attempted Delivery","New Orleans,LA","TNT","2023-06-22 00:17:29",""
"trackingid2927","gamerentalorder2927","Delivered","Long Beach,CA","DHL","2018-03-30 08:13:03",""
"trackingid2928","gamerentalorder2928","In Transit","Columbus,OH","UPS","2016-06-15 16:40:36",""
"trackingid2929","gamerentalorder2929","Delivered","Boston,MA","TNT","2022-07-07 22:15:38",""
"trackingid2930","gamerentalorder2930","Returned to Sender","Baltimore,MD","USPS","2012-07-27 17:33:44",""
"trackingid2931","gamerentalorder2931","Out for Delivery","Boston,MA","TNT","2022-05-16 04:59:43",""
"trackingid2932","gamerentalorder2932","In Transit","New Orleans,LA","USPS","2017-07-09 22:48:04",""
"trackingid2933","gamerentalorder2933","Delivered","Dallas,TX","DHL","2013-10-30 17:44:21",""
"trackingid2934","gamerentalorder2934","Returned to Sender","Indianapolis,IN","TNT","2018-11-23 23:20:39",""
"trackingid2935","gamerentalorder2935","Out for Delivery","Phoenix,AZ","USPS","2019-12-09 12:25:52",""
"trackingid2936","gamerentalorder2936","Returned to Sender","Milwaukee,WI","DHL","2021-01-07 18:29:53",""
"trackingid2937","gamerentalorder2937","Arrived at Facility","Colorado Springs,CO","UPS","2021-06-04 06:57:47",""
"trackingid2938","gamerentalorder2938","Delayed","Atlanta,GA","USPS","2016-08-11 21:51:18",""
"trackingid2939","gamerentalorder2939","Arrived at Facility","Virginia Beach,VA","UPS","2020-08-18 05:13:30",""
"trackingid2940","gamerentalorder2940","Attempted Delivery","Denver,CO","UPS","2015-04-27 08:15:24",""
"trackingid2941","gamerentalorder2941","In Transit","Mesa,AZ","FedEx","2019-12-05 14:02:10",""
"trackingid2942","gamerentalorder2942","Arrived at Facility","Wichita,KS","TNT","2012-07-10 06:32:43",""
"trackingid2943","gamerentalorder2943","Ready for Pickup","Tucson,AZ","USPS","2015-01-30 08:07:31",""
"trackingid2944","gamerentalorder2944","Returned to Sender","Fort Worth,TX","UPS","2021-10-07 10:27:57",""
"trackingid2945","gamerentalorder2945","In Transit","Columbus,OH","FedEx","2014-03-13 04:53:21",""
"trackingid2946","gamerentalorder2946","Delayed","Tucson,AZ","DHL","2019-08-22 03:57:30",""
"trackingid2947","gamerentalorder2947","Ready for Pickup","Louisville,KY","USPS","2013-03-21 14:27:00",""
"trackingid2948","gamerentalorder2948","Arrived at Facility","Virginia Beach,VA","UPS","2015-07-06 14:19:51",""
"trackingid2950","gamerentalorder2950","Delivered","Mesa,AZ","FedEx","2014-10-25 19:32:17",""
"trackingid2951","gamerentalorder2951","Attempted Delivery","Omaha,NE","UPS","2018-07-10 20:02:04",""
"trackingid2952","gamerentalorder2952","Ready for Pickup","San Jose,CA","TNT","2019-03-27 11:45:58",""
"trackingid2953","gamerentalorder2953","Out for Delivery","Milwaukee,WI","UPS","2014-03-25 09:33:28",""
"trackingid2954","gamerentalorder2954","Arrived at Facility","Philadelphia,PA","USPS","2015-09-22 10:08:27",""
"trackingid2955","gamerentalorder2955","Ready for Pickup","New York,NY","USPS","2015-01-08 16:15:34",""
"trackingid2956","gamerentalorder2956","Out for Delivery","San Antonio,TX","USPS","2019-06-26 06:49:21",""
"trackingid2957","gamerentalorder2957","Out for Delivery","Oklahoma City,OK","FedEx","2016-12-20 02:38:52",""
"trackingid2958","gamerentalorder2958","Returned to Sender","Boston,MA","USPS","2016-12-16 23:31:40",""
"trackingid2959","gamerentalorder2959","In Transit","Memphis,TN","TNT","2021-08-10 21:24:26",""
"trackingid2960","gamerentalorder2960","Returned to Sender","San Francisco,CA","UPS","2023-09-10 08:19:38",""
"trackingid2961","gamerentalorder2961","Arrived at Facility","Minneapolis,MN","DHL","2020-05-04 18:52:57",""
"trackingid2962","gamerentalorder2962","Out for Delivery","Nashville,TN","TNT","2021-06-05 20:53:54",""
"trackingid2963","gamerentalorder2963","Delayed","Washington,DC","TNT","2022-07-29 03:58:33",""
"trackingid2964","gamerentalorder2964","Ready for Pickup","Atlanta,GA","USPS","2013-12-23 05:52:16",""
"trackingid2965","gamerentalorder2965","Delivered","Las Vegas,NV","FedEx","2018-03-01 16:14:10",""
"trackingid2966","gamerentalorder2966","Out for Delivery","Memphis,TN","UPS","2016-06-05 17:38:09",""
"trackingid2967","gamerentalorder2967","Ready for Pickup","Phoenix,AZ","FedEx","2018-03-21 06:09:55",""
"trackingid2968","gamerentalorder2968","Delayed","Boston,MA","UPS","2018-05-29 01:22:32",""
"trackingid2969","gamerentalorder2969","Delivered","Seattle,WA","UPS","2012-12-27 19:18:41",""
"trackingid2970","gamerentalorder2970","Returned to Sender","Tulsa,OK","FedEx","2023-06-24 05:23:31",""
"trackingid2971","gamerentalorder2971","Returned to Sender","Philadelphia,PA","TNT","2013-11-05 19:20:22",""
"trackingid2972","gamerentalorder2972","In Transit","Louisville,KY","UPS","2013-04-25 14:05:07",""
"trackingid2973","gamerentalorder2973","Ready for Pickup","Denver,CO","FedEx","2017-02-22 10:07:27",""
"trackingid2974","gamerentalorder2974","Out for Delivery","Tucson,AZ","UPS","2019-02-24 20:54:08",""
"trackingid2975","gamerentalorder2975","Attempted Delivery","New York,NY","DHL","2012-10-05 13:01:22",""
"trackingid2976","gamerentalorder2976","Returned to Sender","Oakland,CA","TNT","2023-04-23 12:34:16",""
"trackingid2977","gamerentalorder2977","Returned to Sender","Chicago,IL","USPS","2014-10-03 10:00:15",""
"trackingid2978","gamerentalorder2978","In Transit","Miami,FL","UPS","2021-03-25 05:56:34",""
"trackingid2979","gamerentalorder2979","Delivered","Boston,MA","DHL","2020-09-21 03:54:43",""
"trackingid2980","gamerentalorder2980","In Transit","Sacramento,CA","USPS","2016-07-15 01:58:02",""
"trackingid2981","gamerentalorder2981","Delayed","Raleigh,NC","USPS","2023-04-25 08:13:23",""
"trackingid2982","gamerentalorder2982","Out for Delivery","Colorado Springs,CO","UPS","2012-12-15 10:42:54",""
"trackingid2983","gamerentalorder2983","Ready for Pickup","Chicago,IL","FedEx","2016-01-17 04:00:18",""
"trackingid2984","gamerentalorder2984","Arrived at Facility","Las Vegas,NV","UPS","2017-02-05 15:25:25",""
"trackingid2985","gamerentalorder2985","Arrived at Facility","Oakland,CA","DHL","2015-12-25 13:10:45",""
"trackingid2986","gamerentalorder2986","Ready for Pickup","Atlanta,GA","USPS","2021-10-06 18:27:34",""
"trackingid2987","gamerentalorder2987","Delivered","Oakland,CA","UPS","2018-07-20 23:24:57",""
"trackingid2988","gamerentalorder2988","Delayed","Washington,DC","FedEx","2022-11-01 07:22:09",""
"trackingid2989","gamerentalorder2989","Returned to Sender","Omaha,NE","UPS","2016-10-01 15:15:41",""
"trackingid2990","gamerentalorder2990","Delivered","Oakland,CA","TNT","2019-02-24 03:33:57",""
"trackingid2991","gamerentalorder2991","Returned to Sender","Fresno,CA","FedEx","2011-12-30 04:47:34",""
"trackingid2992","gamerentalorder2992","Returned to Sender","Boston,MA","DHL","2020-11-16 08:34:47",""
"trackingid2993","gamerentalorder2993","Arrived at Facility","Arlington,TX","USPS","2014-06-29 03:33:17",""
"trackingid2994","gamerentalorder2994","Delivered","Nashville,TN","UPS","2013-06-22 20:45:45",""
"trackingid2995","gamerentalorder2995","Delayed","Philadelphia,PA","FedEx","2019-04-16 05:27:46",""
"trackingid2996","gamerentalorder2996","In Transit","Fort Worth,TX","TNT","2017-01-04 04:38:13",""
"trackingid2997","gamerentalorder2997","Returned to Sender","New Orleans,LA","FedEx","2012-07-10 15:39:43",""
"trackingid2998","gamerentalorder2998","Attempted Delivery","Nashville,TN","TNT","2018-12-08 08:56:36",""
"trackingid2999","gamerentalorder2999","Attempted Delivery","Dallas,TX","DHL","2019-12-06 18:01:59",""
"trackingid3000","gamerentalorder3000","In Transit","Indianapolis,IN","USPS","2018-11-15 00:27:38",""
"trackingid3001","gamerentalorder3001","Attempted Delivery","Los Angeles,CA","DHL","2012-10-17 23:14:10",""
"trackingid3002","gamerentalorder3002","Out for Delivery","Denver,CO","UPS","2015-02-24 23:01:48",""
"trackingid3003","gamerentalorder3003","Returned to Sender","Denver,CO","FedEx","2022-07-03 17:56:27",""
"trackingid3004","gamerentalorder3004","In Transit","San Antonio,TX","TNT","2017-01-21 21:05:34",""
"trackingid3005","gamerentalorder3005","Delivered","Miami,FL","TNT","2012-11-15 21:13:58",""
"trackingid3006","gamerentalorder3006","Returned to Sender","Miami,FL","FedEx","2014-07-21 12:56:34",""
"trackingid3007","gamerentalorder3007","In Transit","Washington,DC","FedEx","2017-11-07 13:02:43",""
"trackingid3008","gamerentalorder3008","Arrived at Facility","Dallas,TX","UPS","2012-06-02 14:47:40",""
"trackingid3011","gamerentalorder3011","Delayed","Tulsa,OK","UPS","2023-08-26 02:49:11",""
"trackingid3012","gamerentalorder3012","Arrived at Facility","Los Angeles,CA","DHL","2020-01-24 18:09:46",""
"trackingid3013","gamerentalorder3013","Returned to Sender","Mesa,AZ","UPS","2023-07-14 16:15:25",""
"trackingid3014","gamerentalorder3014","Delivered","Denver,CO","TNT","2014-07-16 23:49:07",""
"trackingid3015","gamerentalorder3015","Delayed","Indianapolis,IN","FedEx","2018-07-28 21:25:30",""
"trackingid3016","gamerentalorder3016","Attempted Delivery","Phoenix,AZ","FedEx","2018-09-23 03:30:51",""
"trackingid3017","gamerentalorder3017","Delayed","Long Beach,CA","DHL","2017-07-22 14:37:08",""
"trackingid3018","gamerentalorder3018","In Transit","Seattle,WA","USPS","2020-09-02 23:49:34",""
"trackingid3019","gamerentalorder3019","Returned to Sender","San Antonio,TX","DHL","2016-03-11 01:05:21",""
"trackingid3020","gamerentalorder3020","Out for Delivery","Indianapolis,IN","USPS","2019-11-23 22:32:07",""
"trackingid3021","gamerentalorder3021","Delayed","Long Beach,CA","UPS","2023-05-15 03:27:47",""
"trackingid3023","gamerentalorder3023","Delivered","Colorado Springs,CO","TNT","2014-02-21 17:15:37",""
"trackingid3024","gamerentalorder3024","Ready for Pickup","Oakland,CA","USPS","2021-04-09 16:55:41",""
"trackingid3025","gamerentalorder3025","Delayed","Houston,TX","TNT","2012-12-22 07:30:43",""
"trackingid3026","gamerentalorder3026","Returned to Sender","Atlanta,GA","FedEx","2014-07-06 22:07:58",""
"trackingid3028","gamerentalorder3028","Arrived at Facility","Phoenix,AZ","DHL","2019-02-20 02:58:29",""
"trackingid3030","gamerentalorder3030","Delayed","Jacksonville,FL","FedEx","2019-10-17 14:43:07",""
"trackingid3031","gamerentalorder3031","Attempted Delivery","Houston,TX","DHL","2018-05-13 20:41:50",""
"trackingid3032","gamerentalorder3032","Arrived at Facility","Portland,OR","FedEx","2020-07-11 04:50:08",""
"trackingid3033","gamerentalorder3033","Ready for Pickup","Louisville,KY","USPS","2020-10-28 09:04:54",""
"trackingid3034","gamerentalorder3034","Delayed","Dallas,TX","TNT","2017-10-31 15:43:23",""
"trackingid3035","gamerentalorder3035","Delayed","Houston,TX","FedEx","2023-07-06 13:34:05",""
"trackingid3036","gamerentalorder3036","Arrived at Facility","Portland,OR","USPS","2019-11-23 14:42:59",""
"trackingid3037","gamerentalorder3037","Attempted Delivery","Columbus,OH","UPS","2023-03-10 12:41:18",""
"trackingid3038","gamerentalorder3038","Ready for Pickup","Phoenix,AZ","USPS","2012-09-12 21:19:48",""
"trackingid3039","gamerentalorder3039","Delayed","Seattle,WA","TNT","2019-01-08 06:27:55",""
"trackingid3040","gamerentalorder3040","Delayed","Miami,FL","USPS","2019-11-06 08:02:00",""
"trackingid3041","gamerentalorder3041","Ready for Pickup","Denver,CO","DHL","2022-08-23 15:55:26",""
"trackingid3042","gamerentalorder3042","Out for Delivery","Jacksonville,FL","TNT","2017-04-15 20:50:39",""
